Stream,D84,D50,S,Q,h,w,V,V_pred,D_mob,V_adj,h_calc,w_adj,Di_D50,tau_g_star
Lolo Creek,0.13892,0.0745,0.01,6.17301429987258,0.680143409086169,11.5250089295002,0.786142425885024,1.79013578690001,0.004,2.48272731199692,0.248044612255005,10.0239400217906,0.053691275167785,0.375825170083342
Lolo Creek,0.13892,0.0745,0.01,4.78550191136911,0.588268662973561,11.2581971589244,0.721504784993145,1.55621040733458,0.006,2.16630466932263,0.223737295409204,9.87346453525312,0.080536912751678,0.225997268090105
Lolo Creek,0.13892,0.0745,0.01,4.78550191136911,0.588268662973561,11.2581971589244,0.721504784993145,1.55621040733458,0.004,2.26093021533522,0.215559417934764,9.81913723688169,0.053691275167785,0.326605178689037
Lolo Creek,0.13892,0.0745,0.01,3.34135636415121,0.479350336639174,10.8922203314762,0.639242487286406,1.26216871035669,0.003,2.04295681451049,0.172302016734871,9.49233911756589,0.040268456375839,0.348084882292669
Lolo Creek,0.13892,0.0745,0.01,3.34135636415121,0.479350336639174,10.8922203314762,0.639242487286406,1.26216871035669,0.004,1.9818160264222,0.176901399869404,9.53077452657961,0.053691275167785,0.268032424044552
Lolo Creek,0.13892,0.0745,0.01,7.50389352966162,0.760204508088271,11.7338867837192,0.839605463027029,1.98431050458209,0.008,2.48001876064591,0.294493839062931,10.274376590891,0.10738255033557,0.223101393229493
Lolo Creek,0.13892,0.0745,0.01,7.50389352966162,0.760204508088271,11.7338867837192,0.839605463027029,1.98431050458209,0.011,2.39829267366263,0.3032652926124,10.3171980843837,0.147651006711409,0.167088315488925
Lolo Creek,0.13892,0.0745,0.01,6.39954693473029,0.694259934273612,11.5632855250532,0.795748704410676,1.82500076413905,0.007,2.3718672474013,0.266398235968624,10.1280888383293,0.093959731543624,0.230647823349458
Lolo Creek,0.13892,0.0745,0.01,6.39954693473029,0.694259934273612,11.5632855250532,0.795748704410676,1.82500076413905,0.006,2.41068495291843,0.26264538000324,10.1073891888789,0.080536912751678,0.265298363639636
Lolo Creek,0.13892,0.0745,0.01,7.78705932323375,0.776425746033355,11.7739416985814,0.850151869209966,2.02263485540989,0.005,2.64159189955016,0.287847429105162,10.2410712637649,0.067114093959732,0.348905974672924
Lolo Creek,0.13892,0.0745,0.01,7.78705932323375,0.776425746033355,11.7739416985814,0.850151869209966,2.02263485540989,0.011,2.43127619405478,0.309542927375967,10.3470912523507,0.147651006711409,0.170547067424775
Lolo Creek,0.13892,0.0745,0.01,7.53221010901883,0.761838340698843,11.7379534726737,0.84067185483403,1.98818558985644,0.015,2.32452711387861,0.312713050993091,10.3619573220517,0.201342281879195,0.126348707471956
Lolo Creek,0.13892,0.0745,0.01,7.53221010901883,0.761838340698843,11.7379534726737,0.84067185483403,1.98818558985644,0.009,2.45287358032983,0.298328430440278,10.2932515459521,0.120805369127517,0.200894565953049
Lolo Creek,0.13892,0.0745,0.01,8.94803907687951,0.840430741245948,11.9254420056374,0.890914327143311,2.17073459286975,0.01,2.58496556667932,0.331362540491846,10.4464729090432,0.134228187919463,0.20082578211627
Lolo Creek,0.13892,0.0745,0.01,8.94803907687951,0.840430741245948,11.9254420056374,0.890914327143311,2.17073459286975,0.016,2.46033098702031,0.346052162833719,10.509759162503,0.214765100671141,0.131080364709742
Lolo Creek,0.13892,0.0745,0.01,7.6737930058049,0.769968198820227,11.7580810063219,0.845964321802336,2.00741773802535,0.024,2.22766631956835,0.329950876317199,10.4402440284344,0.322147651006711,0.083320928362929
Lolo Creek,0.13892,0.0745,0.01,7.6737930058049,0.769968198820227,11.7580810063219,0.845964321802336,2.00741773802535,0.008,2.50057113527585,0.298162200477736,10.2924383579184,0.10738255033557,0.225880454907376
Lolo Creek,0.13892,0.0745,0.01,6.25796403794422,0.685462796677993,11.5395098530574,0.789771745275295,1.80330612272772,0.005,2.43727237402068,0.255105526751462,10.0648922140052,0.067114093959732,0.309218820304803
Lolo Creek,0.13892,0.0745,0.01,6.25796403794422,0.685462796677993,11.5395098530574,0.789771745275295,1.80330612272772,0.01,2.2656980938469,0.271909465728092,10.1579645586822,0.134228187919463,0.164793615592783
Lolo Creek,0.13892,0.0745,0.01,4.21917032422483,0.547515559381704,11.1284943548604,0.691520674270422,1.44837077510232,0.015,1.87787684035685,0.227062147599511,9.89498651086148,0.201342281879195,0.091742281858388
Lolo Creek,0.13892,0.0745,0.01,4.21917032422483,0.547515559381704,11.1284943548604,0.691520674270422,1.44837077510232,0.024,1.78711414659376,0.237084148012005,9.95800272704275,0.322147651006711,0.059869734346466
Lolo Creek,0.13892,0.0745,0.01,4.13422058615319,0.541204526581671,11.1076896207389,0.686796872156723,1.43143906882076,0.006,2.05299130058024,0.20641428227802,9.75588759605014,0.080536912751678,0.208499275028303
Lolo Creek,0.13892,0.0745,0.01,4.13422058615319,0.541204526581671,11.1076896207389,0.686796872156723,1.43143906882076,0.013,1.89222816304336,0.221598776764319,9.85945209439849,0.174496644295302,0.103309453036978
Lolo Creek,0.13892,0.0745,0.01,5.06866770494124,0.607864135222148,11.3178973837445,0.735618880967069,1.60715344143551,0.008,2.14647773784904,0.237128277831094,9.95827427372827,0.10738255033557,0.179642634720526
Lolo Creek,0.13892,0.0745,0.01,5.06866770494124,0.607864135222148,11.3178973837445,0.735618880967069,1.60715344143551,0.008,2.14647773784904,0.237128277831094,9.95827427372827,0.10738255033557,0.179642634720526
Lolo Creek,0.13892,0.0745,0.01,4.13422058615319,0.541204526581671,11.1076896207389,0.686796872156723,1.43143906882076,0.009,1.96704275945983,0.214241004540144,9.81018623974207,0.120805369127517,0.144270036727369
Lolo Creek,0.13892,0.0745,0.01,4.13422058615319,0.541204526581671,11.1076896207389,0.686796872156723,1.43143906882076,0.024,1.77380003416783,0.234439651127368,9.94163722686659,0.322147651006711,0.059201932102871
Lolo Creek,0.13892,0.0745,0.01,2.77219311907122,0.430949545348993,10.7066912925279,0.600254138955559,1.12555165044991,0.022,1.54585755880966,0.186629867891162,9.60888183604727,0.295302013422819,0.051413186746877
Lolo Creek,0.13892,0.0745,0.01,2.77219311907122,0.430949545348993,10.7066912925279,0.600254138955559,1.12555165044991,0.013,1.63415596862106,0.177847335279006,9.53855537480739,0.174496644295302,0.082912510619583
Lolo Creek,0.13892,0.0745,0.01,2.67591674925669,0.422353816942557,10.6719307763014,0.593146422954034,1.10092042966957,0.009,1.6770253803318,0.168651942613088,9.46109934775571,0.120805369127517,0.113570331725985
Lolo Creek,0.13892,0.0745,0.01,2.67591674925669,0.422353816942557,10.6719307763014,0.593146422954034,1.10092042966957,0.019,1.54976241658892,0.180595678876695,9.56092942999893,0.25503355704698,0.057606277153651
Lolo Creek,0.13892,0.0745,0.01,1.82641936854028,0.339726425699848,10.3034523479642,0.521510455788869,0.859138184323892,0.012,1.41473573714683,0.140420192953196,9.19381379498563,0.161073825503356,0.070919289370301
Lolo Creek,0.13892,0.0745,0.01,1.82641936854028,0.339726425699848,10.3034523479642,0.521510455788869,0.859138184323892,0.024,1.3147267739777,0.149598534453732,9.28619178552377,0.322147651006711,0.037777407690336
Lolo Creek,0.13892,0.0745,0.01,14.7529378451083,1.11757787365752,12.4868341563602,1.05442503554128,2.76297757856466,0.006,3.28101641248285,0.417034212064348,10.781977541863,0.080536912751678,0.421246678852876
Lolo Creek,0.13892,0.0745,0.01,14.7529378451083,1.11757787365752,12.4868341563602,1.05442503554128,2.76297757856466,0.006,3.28101641248285,0.417034212064348,10.781977541863,0.080536912751678,0.421246678852876
Lolo Creek,0.13892,0.0745,0.01,22.3417811128416,1.41584002155342,12.972818960826,1.2127082897209,3.33275563666297,0.029,3.24370909212785,0.607832075627316,11.3316271818398,0.389261744966443,0.127028646944058
Lolo Creek,0.13892,0.0745,0.01,22.3417811128416,1.41584002155342,12.972818960826,1.2127082897209,3.33275563666297,0.055,3.03334087648919,0.645050574495925,11.4183356559791,0.738255033557047,0.071079953112499
Lolo Creek,0.13892,0.0745,0.01,22.9081126999858,1.43618686300522,13.0027297770619,1.22298195187153,3.36964158276333,0.022,3.37015561433296,0.600761191046858,11.3145552046995,0.295302013422819,0.165498950701614
Lolo Creek,0.13892,0.0745,0.01,22.9081126999858,1.43618686300522,13.0027297770619,1.22298195187153,3.36964158276333,0.017,3.46245532799981,0.586556384509576,11.2796432282504,0.228187919463087,0.209111010520348
Lolo Creek,0.13892,0.0745,0.01,16.2253999716834,1.17985442875459,12.5966046300529,1.08877841852723,2.88691545289193,0.015,3.08699146770232,0.478571934395062,10.9827917791862,0.201342281879195,0.193362397735378
Lolo Creek,0.13892,0.0745,0.01,16.2253999716834,1.17985442875459,12.5966046300529,1.08877841852723,2.88691545289193,0.015,3.08699146770232,0.478571934395062,10.9827917791862,0.201342281879195,0.193362397735378
Red River,0.1198,0.0561,0.006,1.26575109726745,0.263908148699819,9.28645986752048,0.515335093614798,0.545595290888178,0.003,1.26015187362996,0.122439762280494,8.20357106899289,0.053475935828877,0.148411833067265
Red River,0.1198,0.0561,0.006,1.26575109726745,0.263908148699819,9.28645986752048,0.515335093614798,0.545595290888178,0.004,1.2218523399003,0.125617722424274,8.24667092903392,0.071301247771836,0.114197929476613
Red River,0.1198,0.0561,0.006,2.25399971683421,0.337451033169168,9.79616879339448,0.680583774138986,0.727293188510468,0.005,1.4664606609129,0.174644919617052,8.80090933209467,0.089126559714795,0.127014486994219
Red River,0.1198,0.0561,0.006,2.25399971683421,0.337451033169168,9.79616879339448,0.680583774138986,0.727293188510468,0.006,1.43816920220447,0.177525448630357,8.82842532031717,0.106951871657754,0.107591180988095
Red River,0.1198,0.0561,0.006,2.21435650573411,0.334909812507025,9.78008557643861,0.674787683630471,0.721110694021174,0.003,1.53893445337633,0.165241195162932,8.707812841404,0.053475935828877,0.200292357773251
Red River,0.1198,0.0561,0.006,2.21435650573411,0.334909812507025,9.78008557643861,0.674787683630471,0.721110694021174,0.01,1.35314794846205,0.184088116804107,8.88948287476058,0.17825311942959,0.066941133383312
Red River,0.1198,0.0561,0.006,2.55698711595639,0.356077700712913,9.91124918750536,0.723240916450601,0.772353533102286,0.011,1.41055348171651,0.200650541910809,9.03438761012316,0.196078431372549,0.066330757656466
Red River,0.1198,0.0561,0.006,2.55698711595639,0.356077700712913,9.91124918750536,0.723240916450601,0.772353533102286,0.006,1.50482212184561,0.190008659005174,8.94272676336196,0.106951871657754,0.115156763033439
Red River,0.1198,0.0561,0.006,6.11638114115815,0.516296395781086,10.7448937888795,1.10115435371683,1.13896559362394,0.009,1.97469848394646,0.316096470297198,9.79882743627305,0.160427807486631,0.127715745574625
Red River,0.1198,0.0561,0.006,6.11638114115815,0.516296395781086,10.7448937888795,1.10115435371683,1.13896559362394,0.012,1.91527326837075,0.324451108417236,9.84270645082709,0.213903743315508,0.098318517702193
Red River,0.1198,0.0561,0.006,9.99575251309642,0.636463964670157,11.2449012856727,1.39530419574022,1.38930143462647,0.01,2.33439340746073,0.417127576224573,10.2653211551505,0.17825311942959,0.151682754990754
Red River,0.1198,0.0561,0.006,9.99575251309642,0.636463964670157,11.2449012856727,1.39530419574022,1.38930143462647,0.012,2.28972853836061,0.424110609577242,10.2932460213347,0.213903743315508,0.128518366538558
Red River,0.1198,0.0561,0.006,9.25952144980886,0.616054505225608,11.1655168546094,1.34478702110502,1.34815613630537,0.013,2.20800138220928,0.409725203198397,10.2352042482821,0.231729055258467,0.114608448447104
Red River,0.1198,0.0561,0.006,9.25952144980886,0.616054505225608,11.1655168546094,1.34478702110502,1.34815613630537,0.007,2.35775841828606,0.387285552433372,10.1404665799653,0.124777183600713,0.201187299965388
Red River,0.1198,0.0561,0.006,9.08962197366558,0.611213501512581,11.1463859218481,1.33283662376839,1.33831785412605,0.009,2.28034578163147,0.392255929192803,10.1619158221156,0.160427807486631,0.158487244118304
Red River,0.1198,0.0561,0.006,9.08962197366558,0.611213501512581,11.1463859218481,1.33283662376839,1.33831785412605,0.011,2.23234611082522,0.399482994046592,10.1926235727716,0.196078431372549,0.1320604938997
Red River,0.1198,0.0561,0.006,5.43678323658502,0.491030104140376,10.6283391272958,1.04038165192446,1.08372366511921,0.01,1.87109858855127,0.299331785732682,9.70716710986822,0.17825311942959,0.108847922084612
Red River,0.1198,0.0561,0.006,5.43678323658502,0.491030104140376,10.6283391272958,1.04038165192446,1.08372366511921,0.012,1.83519438810309,0.304317025344571,9.73494936840131,0.213903743315508,0.092217280407446
Red River,0.1198,0.0561,0.006,5.63499929208552,0.498578108734202,10.6636407218731,1.05849466882152,1.10032605095094,0.007,1.96876864416754,0.29551148592944,9.68556198151124,0.124777183600713,0.153512460223086
Red River,0.1198,0.0561,0.006,5.63499929208552,0.498578108734202,10.6636407218731,1.05849466882152,1.10032605095094,0.011,1.87643833919777,0.307862965102247,9.75443493627053,0.196078431372549,0.101772881025536
Red River,0.1198,0.0561,0.006,3.90768795129548,0.426589622298745,10.3082398003469,0.887285147528575,0.938469082601833,0.008,1.70030168667721,0.245227575850264,9.37183358358387,0.142602495543672,0.111467079931938
Red River,0.1198,0.0561,0.006,3.90768795129548,0.426589622298745,10.3082398003469,0.887285147528575,0.938469082601833,0.01,1.66038166787505,0.250218677535864,9.40572350396853,0.17825311942959,0.090988610013042
Red River,0.1198,0.0561,0.006,3.68115531643777,0.415873898299296,10.251392550117,0.86210901796482,0.913701165530414,0.013,1.58018772994076,0.248059975064184,9.39114948898705,0.231729055258467,0.069387405612359
Red River,0.1198,0.0561,0.006,3.68115531643777,0.415873898299296,10.251392550117,0.86210901796482,0.913701165530414,0.007,1.68787500906785,0.234580962736502,9.29717654140962,0.124777183600713,0.121860240382599
Red River,0.1198,0.0561,0.006,2.83165793572137,0.371896246665031,10.0053367337374,0.75969889056629,0.810250111498943,0.006,1.56106483479053,0.200759938293318,9.03530440093461,0.106951871657754,0.121672689874738
Red River,0.1198,0.0561,0.006,2.83165793572137,0.371896246665031,10.0053367337374,0.75969889056629,0.810250111498943,0.013,1.43749232218568,0.215229585116517,9.15236392886916,0.231729055258467,0.060204079752872
Red River,0.1198,0.0561,0.006,3.70947189579499,0.417233688542525,10.2586693353446,0.865299109325065,0.916853794960983,0.006,1.72057284020212,0.23230322398418,9.28076481839339,0.106951871657754,0.140789832717685
Red River,0.1198,0.0561,0.006,3.70947189579499,0.417233688542525,10.2586693353446,0.865299109325065,0.916853794960983,0.042,1.39867087756823,0.276944950351615,9.57641876034472,0.748663101604278,0.023977917779361
Red River,0.1198,0.0561,0.006,2.57964037944216,0.357418167539048,9.91934764426265,0.726322252392165,0.775578383281021,0.004,1.57639268596059,0.184085441923213,8.88945843438697,0.071301247771836,0.167350401748376
Red River,0.1198,0.0561,0.006,2.57964037944216,0.357418167539048,9.91934764426265,0.726322252392165,0.775578383281021,0.005,1.53927368021427,0.187812328094837,8.92317109900839,0.089126559714795,0.136590784068973
Red River,0.1198,0.0561,0.006,2.59946198499221,0.358585544029459,9.92638103059302,0.729006942993692,0.778384810367372,0.004,1.58073333124576,0.184846292388038,8.89639604466621,0.071301247771836,0.168042083989126
Red River,0.1198,0.0561,0.006,2.59946198499221,0.358585544029459,9.92638103059302,0.729006942993692,0.778384810367372,0.005,1.54351375171903,0.188588881857597,8.93011138106705,0.089126559714795,0.137155550441889
Red River,0.1198,0.0561,0.006,1.34220586153193,0.270584782700021,9.33703064098645,0.530110800762001,0.562278632322392,0.003,1.28676265991008,0.126338529645529,8.25629483035645,0.053475935828877,0.15313761169155
Red River,0.1198,0.0561,0.006,1.34220586153193,0.270584782700021,9.33703064098645,0.530110800762001,0.562278632322392,0.002,1.34397203833856,0.12185705514672,8.1955470982504,0.035650623885918,0.221558282084946
Red River,0.1198,0.0561,0.006,4.67223559394025,0.460330717020853,10.4802278039574,0.967094143454865,1.01531301666126,0.008,1.81373401798878,0.270172240587213,9.53477400875147,0.142602495543672,0.122805563903279
Red River,0.1198,0.0561,0.006,4.67223559394025,0.460330717020853,10.4802278039574,0.967094143454865,1.01531301666126,0.007,1.83968384091965,0.266929842598488,9.51446584075194,0.124777183600713,0.138664853297916
Red River,0.1198,0.0561,0.006,1.01939685685969,0.240661522924963,9.10217793581682,0.464279274952883,0.487372998444668,0.003,1.1667666402847,0.109084777135849,8.00931046249622,0.053475935828877,0.132223972285878
Red River,0.119800000000001,0.0561,0.006,1.01939685685969,0.240661522924963,9.10217793581682,0.464279274952883,0.487372998444665,0.003,1.1667666402847,0.109084777135849,8.00931046249622,0.053475935828877,0.132223972285878
Red River,0.119800000000001,0.0561,0.006,0.716409457737505,0.207086189687779,8.80969087916646,0.391692795362056,0.403331864662218,0.002,1.07563728939409,0.087249732305444,7.63363431788618,0.035650623885918,0.158635876918989
Red River,0.119800000000001,0.0561,0.006,0.716409457737505,0.207086189687779,8.80969087916646,0.391692795362056,0.403331864662218,0.004,0.99823637062767,0.092762599746401,7.73668885264975,0.071301247771836,0.084329636133092
Red River,0.119800000000001,0.0561,0.006,0.597479824437208,0.191675286578573,8.66283943653343,0.358877008117704,0.365013479197733,0.002,1.00889929134001,0.079256894995855,7.47202762186238,0.035650623885918,0.144103445447008
Red River,0.119800000000001,0.0561,0.006,12.8274104488178,0.707814783881304,11.5076436018695,1.57355100816205,1.52911711314666,0.011,2.53094487327732,0.482258654241103,10.5093599851988,0.196078431372549,0.159424348509456
Red River,0.119800000000001,0.0561,0.006,7.8720090613054,0.57489016419421,10.9989254308282,1.24357242611024,1.26350547298212,0.011,2.11856447274745,0.369333352982594,10.0606344015088,0.196078431372549,0.122093670407469
Red River,0.119800000000001,0.0561,0.006,7.6737930058049,0.568678374290252,10.9729819779277,1.2283798686563,1.25053221615793,0.008,2.17115225902722,0.353847187310596,9.98858679577196,0.142602495543672,0.160839630595726
Red River,0.119800000000001,0.0561,0.006,13.790174146963,0.729976926244922,11.5850227611344,1.62941027821178,1.57134269822366,0.018,2.46678109100324,0.524833891529096,10.6516592343222,0.320855614973262,0.106027048793757
Red River,0.119800000000001,0.0561,0.006,18.29251026476,0.823343095640975,11.8921188457541,1.86712573881582,1.74356166453149,0.041,2.50756903323071,0.660819942671409,11.039191337804,0.730837789661319,0.058609307554005
Red River,0.119800000000001,0.0561,0.006,4.10590400679598,0.435676930502206,10.3555790107613,0.908700713920081,0.95933611225709,0.005,1.8197907763941,0.241425155680189,9.34554871773515,0.089126559714795,0.175581931403774
Red River,0.119800000000001,0.0561,0.006,2.29930624380575,0.340324067926287,9.81423827711931,0.687143587984609,0.734273070554929,0.006,1.44848110960867,0.179438196670745,8.84645109430428,0.106951871657754,0.108750422224694
Red River,0.119800000000001,0.0561,0.006,3.22809004672236,0.393245047599445,10.1274731117148,0.809225632088449,0.860827879469255,0.008,1.58704849262035,0.221139142875542,9.19792394837746,0.142602495543672,0.100517792216155
Red River,0.119800000000001,0.0561,0.006,9.76921987823871,0.630278843996673,11.2210567237197,1.37997206820232,1.37688851841261,0.006,2.4437931664346,0.393226077829182,10.1660706998125,0.106951871657754,0.238318835047989
Red River,0.119800000000001,0.0561,0.006,10.1939685685969,0.641810267629373,11.2653663913007,1.40857279928366,1.39999201785592,0.014,2.26881265762859,0.434748200823556,10.3349137396618,0.249554367201426,0.112921610603521
Red River,0.119800000000001,0.0561,0.006,11.128415687385,0.666243556395817,11.3572310144264,1.46939548636132,1.44839828910084,0.008,2.48556120828452,0.433428056107899,10.3297984532084,0.142602495543672,0.197012752776318
Red River,0.119800000000001,0.0561,0.006,13.4220586153193,0.721611372231213,11.5560332833765,1.608298485078,1.5554677960758,0.03,2.31405814349924,0.541813153223032,10.7052130896709,0.53475935828877,0.065674321602792
Red River,0.119800000000001,0.0561,0.006,14.7529378451083,0.751267610455657,11.6576465235524,1.68328353270051,1.61140277803044,0.015,2.57759861225098,0.535616045175858,10.6858639747605,0.267379679144385,0.129846313982026
Red River,0.119800000000001,0.0561,0.006,8.57992354523574,0.596370778059697,11.0869808393772,1.29627408612498,1.30796113763213,0.004,2.43357628684967,0.353093948929528,9.98500248762676,0.071301247771836,0.320994499026843
Red River,0.119800000000001,0.0561,0.006,4.16253716551041,0.438226846765191,10.3687235324659,0.914720574275926,0.965168794656334,0.029,1.51682314896722,0.285108228290532,9.62528103750331,0.516934046345811,0.035750248061509
Red River,0.119800000000001,0.0561,0.006,1.69049978762566,0.2985292297102,9.53865041844505,0.592462845091272,0.631771356762287,0.003,1.39720324945632,0.142947815849027,8.46404637443514,0.053475935828877,0.173270079817003
Red River,0.119800000000001,0.0561,0.006,2.50035395724197,0.352696422908592,9.89071460919612,0.715475144946008,0.764208085893434,0.004,1.55881663938793,0.181015338640665,8.861170160493,0.071301247771836,0.164559398764241
Red River,0.119800000000001,0.0561,0.006,8.9197224975223,0.606320275246298,11.126927718931,1.32076994925226,1.32834226512278,0.06,1.85234620210526,0.461454495536127,10.435188580052,1.06951871657754,0.027966939123402
Red River,0.119800000000001,0.0561,0.006,11.666430695172,0.679779415211001,11.406993439794,1.5032179404855,1.47490330889567,0.025,2.24135147423095,0.493466618917523,10.5480032925187,0.445632798573975,0.07177696275164
Red River,0.119800000000001,0.0561,0.006,7.4755769503044,0.562373785330384,10.9464231698335,1.21298263879084,1.23731044606618,0.015,2.01184796907844,0.369337481146453,10.0606532016868,0.267379679144385,0.089536359065807
Red River,0.119800000000001,0.0561,0.006,4.78550191136911,0.465052016086712,10.503499483654,0.978324396791278,1.02592700093247,0.008,1.82951866419617,0.273706803750226,9.55663629228937,0.142602495543672,0.12441218352283
Red River,0.119800000000001,0.0561,0.006,2.85997451507858,0.373476001501462,10.0145599058431,0.76335120297851,0.8140153619976,0.003,1.6869570038545,0.189646208302349,8.93951520296928,0.053475935828877,0.229874191881636
Red River,0.119800000000001,0.0561,0.006,1.99065552881212,0.320055108689727,9.68411131131406,0.6410235114222,0.68481248284787,0.003,1.48132579226004,0.156050088932049,8.61155339969609,0.053475935828877,0.189151622947938
Red River,0.119800000000001,0.0561,0.006,2.09259521449809,0.326937190358846,9.72899957841868,0.656641174385801,0.701662180827143,0.008,1.35793470507416,0.175024424501711,8.80456036686434,0.142602495543672,0.079556556591687
Red River,0.119800000000001,0.0561,0.006,2.09259521449809,0.326937190358846,9.72899957841868,0.656641174385801,0.701662180827143,0.003,1.50805886422607,0.16029337904726,8.65667930108583,0.053475935828877,0.19429500490577
Red River,0.119800000000001,0.0561,0.006,4.67223559394025,0.460330717020853,10.4802278039574,0.967094143454865,1.01531301666126,0.005,1.9067444998696,0.258934002405,9.4633117637718,0.089126559714795,0.188315638112727
Red River,0.119800000000001,0.0561,0.006,7.27736089480391,0.55597249382631,10.9192175001475,1.19737243968048,1.22382904496049,0.025,1.88721521719367,0.381263277212917,10.1141060577477,0.445632798573975,0.055456476685515
Red River,0.119800000000001,0.0561,0.006,7.41894379158998,0.560554889883215,10.9387175663554,1.20854469015748,1.2334856155648,0.015,2.00629402065121,0.367809136311439,10.0536785249126,0.267379679144385,0.089165851227016
Red River,0.119800000000001,0.0561,0.006,3.85105479258106,0.423944856203288,10.2943140333572,0.881063573044758,0.932372300203541,0.014,1.59353675129312,0.255907470836005,9.44353602694884,0.249554367201426,0.066469472944417
North Fork Clearwater,0.21133,0.087375,0.0044,134.786917740337,1.82458330084733,75.6123804137901,0.981177915783399,0.806761254123514,0.003,3.42821483915774,0.693288696739403,56.7107758915045,0.034334763948498,0.616256619323914
North Fork Clearwater,0.21133,0.087375,0.0044,134.786917740337,1.82458330084733,75.6123804137901,0.981177915783399,0.806761254123514,0.003,3.42821483915774,0.693288696739403,56.7107758915045,0.034334763948498,0.616256619323914
North Fork Clearwater,0.21133,0.087375,0.0044,181.226107886167,1.99996010431535,77.5851784731939,1.17294404965955,0.867622989264754,0.007,3.44352818897594,0.862604528957668,61.010612371595,0.080114449213162,0.328611249126731
North Fork Clearwater,0.21133,0.087375,0.0044,180.659776299023,1.99802055045382,77.564054851543,1.17073241016116,0.866962802024731,0.004,3.66013354087228,0.821849233824539,60.0582095655552,0.045779685264664,0.547899489216359
North Fork Clearwater,0.21133,0.087375,0.0044,230.780121761291,2.15558125902878,79.2340431642471,1.35699675829913,0.919729209914683,0.005,3.87653300786101,0.947195204679556,62.8514669751052,0.05722460658083,0.505170775829097
North Fork Clearwater,0.21133,0.087375,0.0044,230.496955967719,2.15476099736445,79.225580310373,1.35599250252562,0.919458869127178,0.015,3.43226770257497,1.03854735858706,64.6632803283046,0.171673819742489,0.184630641526589
North Fork Clearwater,0.21133,0.087375,0.0044,274.953985558545,2.27584930364401,80.4505798736168,1.50814801819739,0.958905082335293,0.011,3.77026557485135,1.10646541986059,65.9098356217215,0.125894134477826,0.268234041178325
North Fork Clearwater,0.21133,0.087375,0.0044,275.237151352117,2.27657562986224,80.4577847263944,1.50908440072484,0.95913896556643,0.006,4.03209723894831,1.05163751071579,64.9097574558366,0.068669527896996,0.467394449207016
North Fork Clearwater,0.21133,0.087375,0.0044,218.320826844117,2.11881187159635,78.852385535437,1.31233454810532,0.907567284660936,0.007,3.66583982766716,0.947472248291185,62.8572217203191,0.080114449213162,0.360941808872832
North Fork Clearwater,0.21133,0.087375,0.0044,218.037661050545,2.11795956834326,78.8434825228268,1.31130790531445,0.907284309817173,0.015,3.36839943410463,1.00969441400352,64.1088479262528,0.171673819742489,0.179501229156182
North Fork Clearwater,0.21133,0.087375,0.0044,252.017556279201,2.21521785108282,79.8432187187466,1.43097796440395,0.939268170602946,0.032,3.25447034070184,1.15888337279165,66.820657504938,0.36623748211731,0.096573614399304
North Fork Clearwater,0.21133,0.087375,0.0044,251.168058898485,2.21290037585068,79.8197679146936,1.42806743190595,0.938513102296494,0.014,3.56050537689948,1.07852753725012,65.4065922450875,0.160228898426323,0.205433816619071
North Fork Clearwater,0.21133,0.087375,0.0044,242.673085091321,2.18942259237314,79.5811915177803,1.39874390700644,0.930844625416528,0.011,3.61409315830895,1.03843411172016,64.6611344527819,0.125894134477826,0.251741602841252
North Fork Clearwater,0.21133,0.087375,0.0044,242.956250884893,2.19021424692665,79.5892660550202,1.3997278595411,0.931103769753817,0.007,3.80040914211924,1.00011928439621,63.9213471383629,0.080114449213162,0.380997822627127
North Fork Clearwater,0.21133,0.087375,0.0044,232.762282316296,2.16130373431614,79.2930190743818,1.3640129014415,0.921613995928788,0.008,3.69099875170935,0.989737680000817,63.7160147264863,0.091559370529328,0.329912560000272
North Fork Clearwater,0.21133,0.087375,0.0044,232.762282316296,2.16130373431614,79.2930190743818,1.3640129014415,0.921613995928788,0.01,3.60118425475345,1.00855543525168,64.0866377660327,0.11444921316166,0.268948116067116
North Fork Clearwater,0.21133,0.087375,0.0044,240.974090329888,2.18465923028861,79.5325628767602,1.39283059144749,0.929284518197817,0.015,3.48429080789742,1.06224860100436,65.107314729479,0.171673819742489,0.188844195734109
North Fork Clearwater,0.21133,0.087375,0.0044,240.407758742744,2.18306629443295,79.5162837520634,1.39085581098454,0.928762472939143,0.006,3.85191761668319,0.981940240156394,63.5603718401787,0.068669527896996,0.436417884513953
North Fork Clearwater,0.21133,0.087375,0.0044,252.867053659918,2.21752994248181,79.8665974630326,1.4338846046169,0.940021150093856,0.006,3.91817663180781,1.00738525085145,64.0637929557932,0.068669527896996,0.447726778156198
North Fork Clearwater,0.21133,0.087375,0.0044,250.601727311341,2.21135238614116,79.804093781714,1.42612490544488,0.938008556589042,0.005,3.98571611827382,0.987492499760525,63.6713252652292,0.05722460658083,0.526662666538947
North Fork Clearwater,0.21133,0.087375,0.0044,255.698711595639,2.22519842052972,79.9440120823188,1.44354552767162,0.942516159460049,0.014,3.58214332094443,1.08837411927204,65.5854304254895,0.160228898426323,0.207309356051817
North Fork Clearwater,0.21133,0.087375,0.0044,256.265043182784,2.22672507627402,79.9594010232166,1.44547260553283,0.943012434371857,0.003,4.24900005952803,0.956625998600974,63.0464229724642,0.034334763948498,0.850334220978643
