,Stream,S,D50,Q,V,h,w,D,Fi,Qsi g/s,qsi g/s/m,qsi t/day,qsi t/day varw,D84,gs_ratio,V_adj,h_adj,Wi_star
162,Fool,0.04,0.052,0.18434267131392,0.456525432318054,0.145249987685409,2.78,0.0028,0.0147,0.015267432950192,0.011744179192455,0.001014697082228,0.000474498635574,0.13,1.0424129577692027,1.5991388608755863,0.041466277317283,0.0095036543272745
163,Fool,0.04,0.052,0.18434267131392,0.456525432318054,0.145249987685409,2.78,0.004,0.0147,0.011676095785441,0.008981612142647,0.000776011289125,0.000362882976929,0.13,0.9637438200506934,1.5431073457477296,0.0429719913803344,0.0072681228467842
164,Fool,0.04,0.052,0.18434267131392,0.456525432318054,0.145249987685409,2.78,0.0056,0.0147,0.005210727969349,0.004008252284114,0.000346312997347,0.000161944926817,0.13,0.8949815907829737,1.492051376650667,0.0444425477209567,0.0032435680297824
165,Fool,0.04,0.052,0.18434267131392,0.456525432318054,0.145249987685409,2.78,0.008,0.0147,0.00401877394636,0.003091364574123,0.000267093899204,0.000124900024808,0.13,0.8274420425135085,1.4397757576597772,0.0460565132372695,0.0025016018429708
166,Fool,0.04,0.052,0.171997031873559,0.43704784093992,0.141562158945079,2.78,0.002,0.0294,0.000979143251726,0.000753187116713,6.50753668840032e-05,3.04309269601174e-05,0.13,1.0768341447939316,1.6086919183124826,0.0384629945240999,0.0003167336749931
167,Fool,0.04,0.052,0.171997031873559,0.43704784093992,0.141562158945079,2.78,0.0028,0.0147,0.001101977777778,0.000847675213675,7.323913846152e-05,3.42485179856184e-05,0.13,0.9999470513978076,1.555407943164864,0.0397770206393016,0.0007129364793163
168,Fool,0.04,0.052,0.171997031873559,0.43704784093992,0.141562158945079,2.78,0.004,0.0147,0.000713244444444,0.00054864957265,4.740332307696e-05,2.216702158272e-05,0.13,0.9244834600802224,1.50090947168395,0.0412214267436126,0.000461441231728
169,Fool,0.04,0.052,0.18490900824576,0.457407125341353,0.145415381742121,2.78,0.002,0.0294,0.001082544011544,0.000832726162726,7.19475404595264e-05,3.36445333084178e-05,0.13,1.1246020377957686,1.6559208666557408,0.0401691961855535,0.0003363557149763
170,Fool,0.04,0.052,0.18490900824576,0.457407125341353,0.145415381742121,2.78,0.0028,0.0147,0.000506909090909,0.00038993006993,3.3689958041952e-05,1.57542969260927e-05,0.13,1.0443332675438424,1.6011021902160418,0.0415426655634736,0.0003150020098629
171,Fool,0.04,0.052,0.18490900824576,0.457407125341353,0.145415381742121,2.78,0.004,0.0147,0.000535266955267,0.000411743811744,3.55746653346816e-05,1.66356348687298e-05,0.13,0.965519186303041,1.5450018604613718,0.0430511524828033,0.0003326240735198
172,Fool,0.04,0.052,0.18490900824576,0.457407125341353,0.145415381742121,2.78,0.0056,0.0147,0.000407950937951,0.000313808413808,2.71130469530112e-05,1.2678762963657e-05,0.13,0.8966302364212896,1.493883153168352,0.0445244153405931,0.0002535077150607
173,Fool,0.04,0.052,0.203088423757824,0.48519941802866,0.150563638632866,2.78,0.002,0.0294,0.000847261437908,0.000651739567622,5.63102986425408e-05,2.63321540414573e-05,0.13,1.189673218273569,1.719196261300615,0.0424934468331529,0.0002498653638576
174,Fool,0.04,0.052,0.203088423757824,0.48519941802866,0.150563638632866,2.78,0.0028,0.0147,0.000511991830065,0.000393839869281,3.40277647058784e-05,1.59122640710849e-05,0.13,1.104805553791543,1.662328594993011,0.0439482003113566,0.0003019824087053
175,Fool,0.04,0.052,0.203088423757824,0.48519941802866,0.150563638632866,2.78,0.004,0.0147,0.000492277777778,0.000378675213675,3.271753846152e-05,1.52995683453306e-05,0.13,1.0214025448335382,1.604056611293493,0.0455429134166896,0.0002903546899692
176,Fool,0.04,0.052,0.203088423757824,0.48519941802866,0.150563638632866,2.78,0.0056,0.0147,0.001045333333333,0.000804102564103,6.94744615384992e-05,3.24880575539465e-05,0.13,0.9485253908835538,1.5509829256981762,0.0471013989371584,0.0006165572561185
177,Fool,0.04,0.052,0.20800614080637,0.492556667732377,0.151906080477019,2.78,0.002,0.0294,0.014080191570882,0.010830916592986,0.000935791193634,0.000437600198462,0.13,1.2068721285180963,1.735726017349656,0.0431077676120341,0.0040974588185949
178,Fool,0.04,0.052,0.20800614080637,0.492556667732377,0.151906080477019,2.78,0.0028,0.0147,0.011164310344828,0.008587931034483,0.000741997241379,0.000346977127264,0.13,1.1207741086088885,1.6783081471725791,0.0445834154796612,0.0064978237896318
179,Fool,0.04,0.052,0.20800614080637,0.492556667732377,0.151906080477019,2.78,0.004,0.0147,0.008538084291188,0.006567757147068,0.000567454217507,0.000265356288762,0.13,1.036171167536401,1.6194817943317243,0.0462014256834177,0.004969314316036
180,Fool,0.04,0.052,0.20800614080637,0.492556667732377,0.151906080477019,2.78,0.0056,0.0147,0.008565134099617,0.006588564692013,0.00056925198939,0.000266196973456,0.13,0.9622401519783474,1.5658976038559271,0.0477824396766708,0.0049850577774106
181,Fool,0.04,0.052,0.20800614080637,0.492556667732377,0.151906080477019,2.78,0.008,0.0147,0.005145593869732,0.003958149130563,0.000341984084881,0.000159920615232,0.13,0.8896219886226822,1.511031345076484,0.0495175308843431,0.002994825584911
182,Fool,0.04,0.052,0.20800614080637,0.492556667732377,0.151906080477019,2.78,0.0113,0.1029,0.001791187739464,0.001377836722664,0.000119045092838,5.56685685934135e-05,0.13,0.8245354403933942,1.4597399050574646,0.0512576989222328,0.0001489289395747
183,Fool,0.04,0.052,0.20800614080637,0.492556667732377,0.151906080477019,2.78,0.016,0.0882,0.008063601532567,0.006202770409667,0.000535919363395,0.00025060977425,0.13,0.763806725904555,1.4098519836512495,0.0530721338323408,0.0007821928426401
184,Fool,0.04,0.052,0.182815581890556,0.454142983345974,0.144802414859635,2.78,0.002,0.0294,0.001069721129326,0.000822862407174,7.10953119798336e-05,3.32460091991965e-05,0.13,1.1169491212369955,1.6483999598195256,0.0398958448165274,0.0003344842232413
185,Fool,0.04,0.052,0.182815581890556,0.454142983345974,0.144802414859635,2.78,0.0028,0.0147,0.000281148876746,0.000216268366727,1.86855868852128e-05,8.73786437081093e-06,0.13,1.037223177389336,1.5938267747083397,0.041259832385029,0.0001758212698154
186,Fool,0.04,0.052,0.182815581890556,0.454142983345974,0.144802414859635,2.78,0.004,0.0147,0.000225533333333,0.000173487179487,1.49892923076768e-05,7.00938129495367e-06,0.13,0.9589457642247132,1.5379814522330637,0.042758052769983,0.0001410411363239
187,Fool,0.04,0.052,0.19283772529152,0.469647557451392,0.147698177354066,2.78,0.002,0.0294,0.001063244164332,0.00081788012641,7.0664842921824e-05,3.30447107188075e-05,0.13,1.1532807872295967,1.6839545775342362,0.0411935606039408,0.0003227298042487
188,Fool,0.04,0.052,0.19283772529152,0.469647557451392,0.147698177354066,2.78,0.0028,0.0147,0.000418566760037,0.000321974430798,2.78185908209472e-05,1.30086935493514e-05,0.13,1.071019098122966,1.6282626209800397,0.0426042046042047,0.0002540977379671
189,Fool,0.04,0.052,0.19283772529152,0.469647557451392,0.147698177354066,2.78,0.004,0.0147,0.000414476190476,0.000318827838828,2.75467252747392e-05,1.28815621788224e-05,0.13,0.9901503076426262,1.571167495163469,0.0441494197939617,0.0002516144913941
190,Fool,0.04,0.052,0.19283772529152,0.469647557451392,0.147698177354066,2.78,0.0113,0.1029,0.002106920634921,0.001620708180708,0.000140029186813,6.54812744090555e-05,0.13,0.7879188983908684,1.4161967948111658,0.0489814114595092,0.0001827200473216
191,Fool,0.04,0.052,0.210791339924932,0.49669488648937,0.152657547031547,2.78,0.002,0.0294,0.006141509803922,0.004724238310709,0.000408174190045,0.000190872822683,0.13,1.216541020965982,1.7449842302252998,0.0434531267920667,0.0017740526343955
192,Fool,0.04,0.052,0.210791339924932,0.49669488648937,0.152657547031547,2.78,0.0028,0.0147,0.00582322875817,0.004479406737054,0.000387020742081,0.000180980922556,0.13,1.1297515906895108,1.6872584716995558,0.0449405318784852,0.0033642262729978
193,Fool,0.04,0.052,0.210791339924932,0.49669488648937,0.152657547031547,2.78,0.004,0.0147,0.004125941176471,0.003173800904977,0.00027421639819,0.000128230689801,0.13,1.0445164133889022,1.6281656214518587,0.0465735285445511,0.0023836603855319
194,Fool,0.04,0.052,0.210791339924932,0.49669488648937,0.152657547031547,2.78,0.0056,0.0147,0.004011111111111,0.00308547008547,0.000266584615385,0.000124661870504,0.13,0.9699501305329686,1.574251008129083,0.048165297931377,0.0023173201576559
195,Fool,0.04,0.052,0.210791339924932,0.49669488648937,0.152657547031547,2.78,0.008,0.0147,0.005233333333333,0.004025641025641,0.000347815384615,0.000162647482014,0.13,0.8967499635985502,1.5190918934500566,0.0499142833539586,0.003023428792945
196,Fool,0.04,0.052,0.211991728322034,0.49847214881612,0.152979494567823,2.78,0.002,0.0294,0.007466440412186,0.005743415701682,0.000496231116625,0.000232050522163,0.13,1.2206924799114351,1.7489518270622035,0.0436014110412781,0.00214997070169
197,Fool,0.04,0.052,0.211991728322034,0.49847214881612,0.152979494567823,2.78,0.0028,0.0147,0.01158034968638,0.008907961297215,0.000769647856079,0.000359907270829,0.13,1.1336062373884743,1.6910941777233002,0.0450938663586335,0.0066691518760153
198,Fool,0.04,0.052,0.211991728322034,0.49847214881612,0.152979494567823,2.78,0.004,0.0147,0.00441946953405,0.003399591949269,0.000293724744417,0.000137353297749,0.13,1.048078922385885,1.6318656191405088,0.046732375846838,0.0025451833780716
199,Fool,0.04,0.052,0.211991728322034,0.49847214881612,0.152979494567823,2.78,0.0056,0.0147,0.009017921146953,0.006936862420733,0.000599344913151,0.000280269203992,0.13,0.9732604684214944,1.5778308093375792,0.0483296810327708,0.0051934429757067
200,Fool,0.04,0.052,0.211991728322034,0.49847214881612,0.152979494567823,2.78,0.008,0.0147,0.003960573476702,0.003046594982079,0.000263225806452,0.000123091204456,0.13,0.8998104201115834,1.522546200246932,0.0500846323919123,0.0022809040096056
201,Fool,0.04,0.052,0.211991728322034,0.49847214881612,0.152979494567823,2.78,0.0113,0.1029,0.010736200716846,0.008258615936035,0.000713544416873,0.000333671849617,0.13,0.8339779848907278,1.4708633272394849,0.0518446998917401,0.0008832863439377
202,Fool,0.04,0.052,0.21407536023552,0.501548278363131,0.153535618776109,2.78,0.002,0.0294,0.000633504409171,0.000487311083978,4.21036776556992e-05,1.96887701267534e-05,0.13,1.227876382343514,1.755806956650544,0.0438580098882246,0.0001814281605072
203,Fool,0.04,0.052,0.21407536023552,0.501548278363131,0.153535618776109,2.78,0.0028,0.0147,0.000718144620811,0.000552418939086,4.77289963370304e-05,2.23193148338383e-05,0.13,1.140276590430913,1.6977215004432524,0.0453592071786995,0.0004113362295378
204,Fool,0.04,0.052,0.21407536023552,0.501548278363131,0.153535618776109,2.78,0.004,0.0147,0.000375079365079,0.000288522588523,2.49283516483872e-05,1.16571428571315e-05,0.13,1.054243867234513,1.638258601122071,0.0470072621302919,0.0002148365765589
205,Fool,0.04,0.052,0.21407536023552,0.501548278363131,0.153535618776109,2.78,0.0056,0.0147,0.000341340388007,0.000262569529236,2.26860073259904e-05,1.06085645769082e-05,0.13,0.9789888029749084,1.58401586117442,0.0486141358018673,0.0001955116895995
206,Fool,0.04,0.052,0.21407536023552,0.501548278363131,0.153535618776109,2.78,0.008,0.0147,0.000765432098765,0.000588793922127,5.08717948717728e-05,2.37889688249266e-05,0.13,0.905106358449572,1.5285144365488217,0.050379411290778,0.000438421376905
207,Fool,0.04,0.052,0.223390662721437,0.515167189507053,0.155981116681383,2.78,0.002,0.0294,0.000891032679739,0.000685409753645,5.9219402714928e-05,2.76925264494423e-05,0.13,1.2596581854137547,1.785975417244011,0.0449932109991539,0.0002492036308873
208,Fool,0.04,0.052,0.223390662721437,0.515167189507053,0.155981116681383,2.78,0.0028,0.0147,0.000297766884532,0.00022905144964,1.9790045248896e-05,9.25433770631827e-06,0.13,1.169787343466351,1.7268883323027446,0.0465331191682704,0.0001665586245504
209,Fool,0.04,0.052,0.223390662721437,0.515167189507053,0.155981116681383,2.78,0.0056,0.0147,0.000158518518519,0.000121937321937,1.05353846153568e-05,4.92661870505094e-06,0.13,1.0043305276745595,1.6112347456208729,0.0498725424784898,8.86687801151904e-05
210,Fool,0.04,0.052,0.23021596279296,0.525012311598081,0.157732486606781,2.78,0.002,0.0294,0.002403962121212,0.001849201631702,0.000159771020979,7.47130673642866e-05,0.13,1.2826097322031658,1.8076042566953543,0.0458130078292867,0.0006611723241466
211,Fool,0.04,0.052,0.23021596279296,0.525012311598081,0.157732486606781,2.78,0.0028,0.0147,0.001981441919192,0.001524186091686,0.000131689678322,6.15815042511471e-05,0.13,1.191099556463034,1.7477997988407104,0.0473809003933395,0.0010899294521467
212,Fool,0.04,0.052,0.23021596279296,0.525012311598081,0.157732486606781,2.78,0.004,0.0147,0.000928131313131,0.000713947163947,6.16850349650208e-05,2.88455199476685e-05,0.13,1.1012203051056817,1.6865706626071286,0.0491018759076052,0.0005105361120306
213,Fool,0.04,0.052,0.23021596279296,0.525012311598081,0.157732486606781,2.78,0.0056,0.0147,0.00031595959596,0.000243045843046,2.09991608391744e-05,9.81975147156259e-06,0.13,1.0226308466904277,1.6307484284123337,0.0507812905572742,0.0001737995274999
214,Fool,0.04,0.052,0.23021596279296,0.525012311598081,0.157732486606781,2.78,0.008,0.0147,0.000875757575758,0.00067365967366,5.8204195804224e-05,2.7217789404853e-05,0.13,0.9454543807288158,1.5736090816333046,0.0526252353204064,0.0004817269512225
215,Fool,0.04,0.052,0.2364456690432,0.533904188194522,0.159302737863924,2.78,0.002,0.0294,0.00467937254902,0.0035995173454,0.000310998298643,0.000145430859077,0.13,1.3033222687717572,1.827012611643476,0.0465528303771409,0.0012680066581449
216,Fool,0.04,0.052,0.2364456690432,0.533904188194522,0.159302737863924,2.78,0.0028,0.0147,0.003564071895425,0.002741593765711,0.000236873701357,0.000110768277613,0.13,1.2103330696459316,1.7665648144555417,0.048145992754753,0.0019315696051758
217,Fool,0.04,0.052,0.2364456690432,0.533904188194522,0.159302737863924,2.78,0.004,0.0147,0.003696849673203,0.002843730517848,0.000245698316742,0.000114894896318,0.13,1.1189996289970416,1.7046754090202587,0.0498946311368605,0.0020035292982839
218,Fool,0.04,0.052,0.2364456690432,0.533904188194522,0.159302737863924,2.78,0.0056,0.0147,0.001629335511983,0.001253335009217,0.000108288144796,5.06383410918458e-05,0.13,1.0391770297907126,1.6482916876910545,0.0516029326330523,0.0008830279085038
219,Fool,0.04,0.052,0.2364456690432,0.533904188194522,0.159302737863924,2.78,0.008,0.0147,0.005785185185185,0.004450142450143,0.000384492307692,0.000179798561151,0.13,0.9607227687209892,1.5905055538685056,0.0534750938936271,0.0031353149408616
220,Fool,0.04,0.052,0.2364456690432,0.533904188194522,0.159302737863924,2.78,0.0113,0.1029,0.013525925925926,0.010404558404559,0.000898953846154,0.000420374100719,0.13,0.8904322692034531,1.5365140031411584,0.0553542115105387,0.0010472078072103
221,Fool,0.04,0.052,0.238139286995245,0.536306462019981,0.15972512004503,2.78,0.002,0.0294,0.012923275720165,0.009940981323204,0.000858900786325,0.000401644252598,0.13,1.308915371438393,1.8322358653206137,0.0467526081036178,0.0034880407187731
222,Fool,0.04,0.052,0.238139286995245,0.536306462019981,0.15972512004503,2.78,0.0028,0.0147,0.00867895473251,0.006676119025008,0.000576816683761,0.000269734420464,0.13,1.215526836142678,1.771614981130363,0.0483525962512561,0.0046849650442973
223,Fool,0.04,0.052,0.238139286995245,0.536306462019981,0.15972512004503,2.78,0.004,0.0147,0.00722966255144,0.005561278885723,0.000480494495726,0.000224691670663,0.13,1.123800814565455,1.7095479881686864,0.0501087092980573,0.003902626223943
224,Fool,0.04,0.052,0.238139286995245,0.536306462019981,0.15972512004503,2.78,0.0056,0.0147,0.006883950617284,0.00529534662868,0.000457517948718,0.000213947242206,0.13,1.0436345008006218,1.653001805819878,0.0518242794966223,0.0037160083215806
225,Fool,0.04,0.052,0.238139286995245,0.536306462019981,0.15972512004503,2.78,0.008,0.0147,0.009192592592593,0.007071225071225,0.000610953846154,0.000285697841727,0.13,0.9648457397237552,1.5950527739774465,0.053704583886653,0.0049622306245504
226,Fool,0.04,0.052,0.238139286995245,0.536306462019981,0.15972512004503,2.78,0.0113,0.1029,0.003022222222222,0.002324786324786,0.000200861538462,9.39280575539499e-05,0.13,0.8942535369946162,1.540906805863144,0.055591762723434,0.0002330597553609
227,Fool,0.04,0.052,0.212392756307423,0.499065067333003,0.153086795798616,2.78,0.002,0.0294,0.000656382716049,0.000504909781576,4.36242051281664e-05,2.03998081534653e-05,0.13,1.2220773166761796,1.7502743305379378,0.0436508754543046,0.000188807528703
228,Fool,0.04,0.052,0.212392756307423,0.499065067333003,0.153086795798616,2.78,0.0028,0.0147,0.000458333333333,0.000352564102564,3.04615384615296e-05,1.42446043165364e-05,0.13,1.1348920707608356,1.6923727254161518,0.0451450156875101,0.000263677826588
229,Fool,0.04,0.052,0.212392756307423,0.499065067333003,0.153086795798616,2.78,0.004,0.0147,0.000328106995885,0.000252389996834,2.18064957264576e-05,1.01972821742676e-05,0.13,1.049267316669864,1.6330989444997204,0.0467853646887533,0.0001887589954104
230,Fool,0.04,0.052,0.212392756307423,0.499065067333003,0.153086795798616,2.78,0.0056,0.0147,0.001607934156379,0.001236872427984,0.000106865777778,4.99732054356639e-05,0.13,0.9743647207945406,1.579024045315916,0.0483845154442163,0.0009250398188763
231,Fool,0.04,0.052,0.222372196286976,0.513688597183695,0.155716905344846,2.78,0.002,0.0294,0.00072504037037,0.000557723361823,4.81872984615072e-05,2.25336287769669e-05,0.13,1.256209502892799,1.7827141748083697,0.0448700289310888,0.0002032952883789
232,Fool,0.04,0.052,0.222372196286976,0.513688597183695,0.155716905344846,2.78,0.0028,0.0147,0.000260364444444,0.00020028034188,1.7304221538432e-05,8.09190215825957e-06,0.13,1.1665850329485836,1.723735304038558,0.0464057340518479,0.0001460080485997
233,Fool,0.04,0.052,0.19920901577472,0.47934881116738,0.149490136773079,2.78,0.002,0.0294,0.000510408496732,0.000392621920563,3.39225339366432e-05,1.58630554380017e-05,0.13,1.1759883072631014,1.7059868156334166,0.0420046411430629,0.0001521485638647
234,Fool,0.04,0.052,0.19920901577472,0.47934881116738,0.149490136773079,2.78,0.0028,0.0147,0.000677549019608,0.000521191553544,4.50309502262016e-05,2.10576385950112e-05,0.13,1.092100130227376,1.649559362268667,0.0434427896552259,0.0004039435508665
235,Fool,0.04,0.052,0.19920901577472,0.47934881116738,0.149490136773079,2.78,0.004,0.0147,0.000141555555556,0.000108888888889,9.4080000000096e-06,4.39942446044547e-06,0.13,1.009650942725001,1.5917293999266662,0.0450189258859715,8.439308758680089e-05
236,Fool,0.04,0.052,0.19939505022499,0.479630332608762,0.14954191454137,2.78,0.002,0.0294,0.000529849294533,0.00040757638041,3.5214599267424e-05,1.64672586502342e-05,0.13,1.176646965846704,1.706623759604628,0.042028167497253,0.0001578616822362
237,Fool,0.04,0.052,0.19939505022499,0.479630332608762,0.14954191454137,2.78,0.0028,0.0147,0.000323204761905,0.000248619047619,2.14806857142816e-05,1.00449249743137e-05,0.13,1.092711634216753,1.6501750677281908,0.0434671147500121,0.0001925892813201
238,Fool,0.04,0.052,0.199781786661375,0.480215259868005,0.149649455238509,2.78,0.002,0.0294,0.00050729218107,0.000390224754669,3.37154188034016e-05,1.57662030375712e-05,0.13,1.1780154316650862,1.707946730092688,0.0420770471632009,0.0001509781950337
239,Fool,0.04,0.052,0.199781786661375,0.480215259868005,0.149649455238509,2.78,0.0028,0.0147,0.000508609053498,0.00039123773346,3.3802940170944e-05,1.58071302957652e-05,0.13,1.093982132978623,1.651453928651231,0.0435176540814721,0.0003027402342886
240,Fool,0.04,0.052,0.167429966493983,0.429711896048845,0.140155781597598,2.78,0.002,0.0294,0.000272369281046,0.000209514831574,1.81020814479936e-05,8.46500211596202e-06,0.13,1.059527846459848,1.5914093974218826,0.0378448379943553,8.943558844410669e-05
241,Fool,0.04,0.052,0.167429966493983,0.429711896048845,0.140155781597598,2.78,0.004,0.0147,9.79640522875821e-05,7.535696329814e-05,6.5108416289593e-06,3.0446381718155e-06,0.13,0.909676176064276,1.4848398519432804,0.040561190622912,6.433524830006797e-05
242,Fool,0.04,0.052,0.167267612818944,0.429449754957988,0.140105344933463,2.78,0.002,0.0294,8.39064327485388e-05,6.45434098065683e-05,5.5765506072875e-06,2.60773949261646e-06,0.13,1.0589112882111351,1.5907919577565914,0.0378228154046569,2.7566521823398416e-05
243,Fool,0.04,0.052,0.167267612818944,0.429449754957988,0.140105344933463,2.78,0.0028,0.0147,0.000191539961014,0.000147338431549,1.27300404858336e-05,5.9528966300754e-06,0.13,0.9833580214846784,1.5381573069806247,0.0391171235134306,0.0001258566320215
244,Fool,0.04,0.052,0.167429966493983,0.429711896048845,0.140155781597598,2.78,0.002,0.0294,0.000129272052895,9.94400406882267e-05,8.59161951546279e-06,4.01766380220432e-06,0.13,1.059527846459848,1.5914093974218826,0.0378448379943553,4.244796650931283e-05
245,Fool,0.04,0.052,0.167429966493983,0.429711896048845,0.140155781597598,2.78,0.0028,0.0147,9.85854700854704e-05,7.58349769888234e-05,6.55214201183434e-06,3.06395130049807e-06,0.13,0.9839305810212148,1.5387543097503684,0.0391398994318857,6.474334767317133e-05
246,Fool,0.04,0.052,0.168827461290245,0.431964447083634,0.140588659627889,2.78,0.002,0.0294,0.000172006734007,0.000132312872313,1.14318321678432e-05,5.3458207979154e-06,0.13,1.0648947349102678,1.5967789101790557,0.0380365356685774,5.621973380809509e-05
247,Fool,0.04,0.052,0.168827461290245,0.431964447083634,0.140588659627889,2.78,0.0028,0.0147,0.000504518518519,0.000388091168091,3.35310769230624e-05,1.5680000000015e-05,0.13,0.9888498677766824,1.5438788448263585,0.0393355843639322,0.0003297998415714
248,Fool,0.04,0.052,0.168827461290245,0.431964447083634,0.140588659627889,2.78,0.004,0.0147,0.001031377104377,0.000793367003367,6.85469090909088e-05,3.2054310006537e-05,0.13,0.9142240601623762,1.489784663008788,0.0407639744252009,0.0006742032118523
249,Fool,0.04,0.052,0.168827461290245,0.431964447083634,0.140588659627889,2.78,0.0113,0.1029,0.008871447811448,0.006824190624191,0.00058961006993,0.000275716939176,0.13,0.7275213676619908,1.3428672979433325,0.0452267657595377,0.0008284566586992
250,Fool,0.04,0.052,0.156496651778314,0.411841376430017,0.136687964964717,2.78,0.002,0.0294,0.000268216374269,0.000206320287899,1.78260728744736e-05,8.33593335857612e-06,0.13,1.0174560748898511,1.5489977283360783,0.036342093744148,9.144472152683292e-05
251,Fool,0.04,0.052,0.156496651778314,0.411841376430017,0.136687964964717,2.78,0.0028,0.0147,0.000410923976608,0.000316095366622,2.73106396761408e-05,1.27711624384645e-05,0.13,0.9448613683826412,1.497746700761933,0.0375857602649034,0.0002801978716782
252,Fool,0.04,0.052,0.156496651778314,0.411841376430017,0.136687964964717,2.78,0.004,0.0147,0.00027301754386,0.000210013495277,1.81451659919328e-05,8.48514956456978e-06,0.13,0.8735572734638299,1.4452711181334577,0.0389506991842931,0.0001861632298795
253,Fool,0.04,0.052,0.156931963812864,0.412561575210374,0.136828900428959,2.78,0.002,0.0294,0.000149940035273,0.000115338488672,9.9652454212608e-06,4.66000685165007e-06,0.13,1.0191532031328931,1.550719746989362,0.0364027127676387,5.1041052833679314e-05
254,Fool,0.04,0.052,0.156931963812864,0.412561575210374,0.136828900428959,2.78,0.0028,0.0147,0.000231626102293,0.000178173924841,1.53942271062624e-05,7.19873929428604e-06,0.13,0.946437364837205,1.4994116983057235,0.0376484520278453,0.0001576955761446
255,Fool,0.04,0.052,0.156931963812864,0.412561575210374,0.136828900428959,2.78,0.0056,0.0147,0.000292447971781,0.000224959978293,1.94365421245152e-05,9.08903048988432e-06,0.13,0.8125888738015116,1.3990125935220046,0.0403511314348357,0.00019910429328
256,Fool,0.04,0.052,0.159791965318656,0.417274990786131,0.137748787932522,2.78,0.002,0.0294,0.000238243295019,0.000183264073092,1.58340159151488e-05,7.40439593152576e-06,0.13,1.0302568939380423,1.561962804217394,0.0367993209182072,8.028931978450294e-05
257,Fool,0.04,0.052,0.159791965318656,0.417274990786131,0.137748787932522,2.78,0.0028,0.0147,0.000284574712644,0.000218903625111,1.89132732095904e-05,8.8443363929646e-06,0.13,0.9567485634550568,1.510282495827262,0.038058622506037,0.0001918065320931
258,Fool,0.04,0.052,0.159791965318656,0.417274990786131,0.137748787932522,2.78,0.004,0.0147,0.000372749042146,0.00028673003242,2.4773474801088e-05,1.15847184321635e-05,0.13,0.8845466704534338,1.4573669036530312,0.0394407010529303,0.0002512370141771
259,Fool,0.04,0.052,0.159791965318656,0.417274990786131,0.137748787932522,2.78,0.008,0.0147,0.001180881226054,0.000908370173887,7.84831830238368e-05,3.67007690399517e-05,0.13,0.7594610741789288,1.3597951269703552,0.0422726030573213,0.0007959271246503
260,Fool,0.04,0.052,0.161908647775679,0.420743251427952,0.13842294697528,2.78,0.002,0.0294,0.000164175056689,0.000126288505146,1.09113268446144e-05,5.10241902803223e-06,0.13,1.038423617753878,1.5702062661484488,0.0370910247566552,5.49242087715165e-05
261,Fool,0.04,0.052,0.161908647775679,0.420743251427952,0.13842294697528,2.78,0.0028,0.0147,0.000625167573696,0.000480898133612,4.15495987440768e-05,1.94296684774584e-05,0.13,0.9643324405820636,1.5182530456233558,0.0383603025165787,0.0004182953857566
262,Fool,0.04,0.052,0.161908647775679,0.420743251427952,0.13842294697528,2.78,0.004,0.0147,0.000532298820862,0.000409460631432,3.53773985557248e-05,1.65433878138406e-05,0.13,0.8915578332925876,1.4650577627983858,0.0397533190151128,0.0003561575327618
263,Fool,0.04,0.052,0.161908647775679,0.420743251427952,0.13842294697528,2.78,0.0056,0.0147,0.000759873015873,0.000584517704518,5.05023296703552e-05,2.36161973278515e-05,0.13,0.8279501728361981,1.4165889299190249,0.0411139351309517,0.0005084258839944
264,Fool,0.04,0.052,0.165143849324544,0.426011920695399,0.139442723222369,2.78,0.002,0.0294,0.000105866666667,8.14358974358978e-05,7.03606153846157e-06,3.29024460432691e-06,0.13,1.0508238652476822,1.582681841918397,0.0375339440806361,3.502952322750867e-05
265,Fool,0.04,0.052,0.165143849324544,0.426011920695399,0.139442723222369,2.78,0.0028,0.0147,0.000170325925926,0.00013101994302,1.1320123076928e-05,5.29358273381525e-06,0.13,0.97584773955469,1.5303156396775903,0.0388183710555695,0.0001127160449333
266,Fool,0.04,0.052,0.165143849324544,0.426011920695399,0.139442723222369,2.78,0.004,0.0147,0.000156205555556,0.000120158119658,1.03816615384512e-05,4.85473381296345e-06,0.13,0.9022036144420872,1.47669717135049,0.0402279995331878,0.0001033716524545
267,Fool,0.04,0.052,0.165143849324544,0.426011920695399,0.139442723222369,2.78,0.0056,0.0147,0.000896403703704,0.000689541310541,5.95763692307424e-05,2.78594532374193e-05,0.13,0.8378354024452473,1.4278420938175034,0.041604810913378,0.0005932102209086
268,Fool,0.04,0.052,0.165143849324544,0.426011920695399,0.139442723222369,2.78,0.016,0.0882,0.005872777777778,0.004517521367521,0.000390313846154,0.000182520863309,0.13,0.6650437663752332,1.2855373096280551,0.0462097158566274,0.0006477349042088
269,Fool,0.04,0.052,0.166386352829279,0.428025195895783,0.139831034779248,2.78,0.002,0.0294,0.000194646296296,0.000149727920228,1.29364923076992e-05,6.04943884891165e-06,0.13,1.0555604094666422,1.58743419060987,0.0377031267493301,6.413713526807974e-05
270,Fool,0.04,0.052,0.166386352829279,0.428025195895783,0.139831034779248,2.78,0.0028,0.0147,0.000296755555556,0.000228273504274,1.97228307692736e-05,9.22290647483396e-06,0.13,0.9802462689619764,1.5349106815244389,0.0389933407149846,0.0001955655110876
