,Stream,S,D50,Q,V,h,w,tau,D,Fi,Qsi g/s,qsi g/s/m,qsi t/day,qsi t/day varw,gs_ratio,V_adj,h_adj,Wi_star,Fs,tau_star_rm,tau_rm,b,tau_ri,tau_rat
524,East Dallas,0.024,0.052000000000000005,2.16140385342556,1.12063397289944,0.23349528670417,8.363866829719113,26.79988852204452,0.016,0.063,0.24600000000000002,0.030790248255846007,0.002660277449305,0.002541216931441,1.3834675710615614,2.0143516847976297,0.13295227593691453,0.0006137451051167517,0.047,0.026859417530377808,25.21607778761671,0.15223007789144904,20.72688479396954,1.2930012777338311
525,East Dallas,0.024,0.052000000000000005,2.16140385342556,1.12063397289944,0.23349528670417,8.363866829719113,26.79988852204452,0.0226,0.067,0.20800000000000002,0.026095695889555997,0.002254668124858,0.0021486712265840003,1.2673710873356034,1.9442751899423292,0.13744424109849654,0.0004891133089196158,0.047,0.026859417530377808,25.21607778761671,0.16603042711118124,21.563439521873747,1.2428392277057176
526,East Dallas,0.024,0.052000000000000005,2.16140385342556,1.12063397289944,0.23349528670417,8.363866829719113,26.79988852204452,0.032,0.098,0.05,0.006219200344612,0.0005373389097740001,0.00051650750639,1.1603062568163534,1.8761737824626532,0.14212154668761995,7.969367823802686e-05,0.047,0.026859417530377808,25.21607778761671,0.18708523377078826,22.56095777387264,1.1878878898076255
527,East Dallas,0.024,0.052000000000000005,1.7738514113400001,1.03342300242514,0.20986307366767887,8.30589222764636,24.087454006355184,0.004,0.016,2.092,0.26215157225308,0.022649895842666003,0.021761515204637,1.7549325292730862,2.1520825382954034,0.10381646090159492,0.024146879681361016,0.047,0.026859417530377808,25.21607778761671,0.12926815917620407,17.84635927517316,1.3497124895308077
528,East Dallas,0.024,0.052000000000000005,1.7738514113400001,1.03342300242514,0.20986307366767887,8.30589222764636,24.087454006355184,0.0056,0.02,2.7539999999999996,0.345114320434277,0.029817877285522005,0.028647807300942,1.6112623877123586,2.079080744685766,0.1072301410927798,0.02543088763563476,0.047,0.026859417530377808,25.21607778761671,0.1321705598181233,18.51367778002224,1.301062613952777
529,East Dallas,0.024,0.052000000000000005,1.7738514113400001,1.03342300242514,0.20986307366767887,8.30589222764636,24.087454006355184,0.008,0.031,2.7939999999999996,0.3501541346182249,0.030253317231015,0.029063897457817997,1.471791246138775,2.0044018013342817,0.11097176911528242,0.016646621274839134,0.047,0.026859417530377808,25.21607778761671,0.1366158454470361,19.237194296550825,1.2521292676590579
530,East Dallas,0.024,0.052000000000000005,1.7738514113400001,1.03342300242514,0.20986307366767887,8.30589222764636,24.087454006355184,0.0113,0.044000000000000004,2.202,0.27596944009531704,0.023843759624235003,0.022905763136047,1.3482624928376004,1.9346519251460603,0.11471935775579414,0.009243508608316813,0.047,0.026859417530377808,25.21607778761671,0.14290818280460188,19.960102730634976,1.2067800617772124
531,East Dallas,0.024,0.052000000000000005,1.7738514113400001,1.03342300242514,0.20986307366767887,8.30589222764636,24.087454006355184,0.016,0.063,0.804,0.10072847013691301,0.008702939819829001,0.008363412153216,1.234345448555929,1.8668687545738376,0.118621527609757,0.002356352299262843,0.047,0.026859417530377808,25.21607778761671,0.15223007789144904,20.72688479396954,1.1621357597048736
532,East Dallas,0.024,0.052000000000000005,1.7738514113400001,1.03342300242514,0.20986307366767887,8.30589222764636,24.087454006355184,0.0226,0.067,0.21600000000000005,0.027075952322937,0.002339362280702,0.002246886847133,1.130752355257659,1.8019118367746323,0.122628171726291,0.0005955763886699481,0.047,0.026859417530377808,25.21607778761671,0.16603042711118124,21.563439521873747,1.1170506440737853
533,East Dallas,0.024,0.052000000000000005,1.72898986643316,1.0226263056688,0.20698012395515505,8.298406385199058,23.75655768720083,0.004,0.016,1.865,0.2337401094408049,0.020195145455686,0.019417704137435002,1.7291900493223917,2.13098532738795,0.10229361422872693,0.02198127473188449,0.047,0.026859417530377808,25.21607778761671,0.12926815917620407,17.84635927517316,1.3311710988722278
534,East Dallas,0.024,0.052000000000000005,1.72898986643316,1.0226263056688,0.20698012395515505,8.298406385199058,23.75655768720083,0.0056,0.02,2.201,0.27586173730005,0.023834454102723997,0.022916014373456,1.5876254394349372,2.058697527101988,0.10565709295479823,0.020753965248374442,0.047,0.026859417530377808,25.21607778761671,0.1321705598181233,18.51367778002224,1.2831895406992595
535,East Dallas,0.024,0.052000000000000005,1.72898986643316,1.0226263056688,0.20698012395515505,8.298406385199058,23.75655768720083,0.008,0.031,1.995,0.249980422186766,0.021598308476937,0.020771217026371996,1.4501985661525745,1.9847491362607141,0.10934369998231593,0.01213343917258248,0.047,0.026859417530377808,25.21607778761671,0.1366158454470361,19.237194296550825,1.2349284059297732
536,East Dallas,0.024,0.052000000000000005,1.72898986643316,1.0226263056688,0.20698012395515505,8.298406385199058,23.75655768720083,0.0113,0.044000000000000004,1.649,0.206632604813928,0.017853057055923,0.017168790414279,1.328480290258961,1.915681395084181,0.11303615319668772,0.00706619776180395,0.047,0.026859417530377808,25.21607778761671,0.14290818280460188,19.960102730634976,1.1902021751991796
537,East Dallas,0.024,0.052000000000000005,1.72898986643316,1.0226263056688,0.20698012395515505,8.298406385199058,23.75655768720083,0.016,0.063,0.728,0.091209102522164,0.007880466457915,0.0075796721780440005,1.216233155892,1.8485613399075125,0.11688092263825255,0.0021783980864545577,0.047,0.026859417530377808,25.21607778761671,0.15223007789144904,20.72688479396954,1.1461711648106798
538,East Dallas,0.024,0.052000000000000005,1.72898986643316,1.0226263056688,0.20698012395515505,8.298406385199058,23.75655768720083,0.0226,0.067,0.196,0.024525988653705,0.00211904541968,0.0020406809710120004,1.1141587713876924,1.7842399530530733,0.12082862574887206,0.0005507967058662296,0.047,0.026859417530377808,25.21607778761671,0.16603042711118124,21.563439521873747,1.1017053964467218
539,East Dallas,0.024,0.052000000000000005,1.72898986643316,1.0226263056688,0.20698012395515505,8.298406385199058,23.75655768720083,0.004,0.016,0.866,0.10849824659701401,0.009374248505982,0.009016478167839001,1.7291900493223917,2.13098532738795,0.10229361422872693,0.0102033398208049,0.047,0.026859417530377808,25.21607778761671,0.12926815917620407,17.84635927517316,1.3311710988722278
540,East Dallas,0.024,0.052000000000000005,1.72898986643316,1.0226263056688,0.20698012395515505,8.298406385199058,23.75655768720083,0.0056,0.02,1.063,0.133244749572975,0.011512346363104999,0.011067570776458,1.5876254394349372,2.058697527101988,0.10565709295479823,0.010024430822597463,0.047,0.026859417530377808,25.21607778761671,0.1321705598181233,18.51367778002224,1.2831895406992595
541,East Dallas,0.024,0.052000000000000005,1.72898986643316,1.0226263056688,0.20698012395515505,8.298406385199058,23.75655768720083,0.008,0.031,1.122,0.140608440334487,0.0121485692449,0.011681857395283,1.4501985661525745,1.9847491362607141,0.10934369998231593,0.006824790289679425,0.047,0.026859417530377808,25.21607778761671,0.1366158454470361,19.237194296550825,1.2349284059297732
542,East Dallas,0.024,0.052000000000000005,1.72898986643316,1.0226263056688,0.20698012395515505,8.298406385199058,23.75655768720083,0.0113,0.044000000000000004,0.7879999999999999,0.098700981145796,0.008527764770997,0.008204370434477,1.328480290258961,1.915681395084181,0.11303615319668772,0.0033752691289371,0.047,0.026859417530377808,25.21607778761671,0.14290818280460188,19.960102730634976,1.1902021751991796
543,East Dallas,0.024,0.052000000000000005,1.72898986643316,1.0226263056688,0.20698012395515505,8.298406385199058,23.75655768720083,0.016,0.063,0.34600000000000003,0.043380039866986006,0.003748035444508,0.0036024266120929997,1.216233155892,1.8485613399075125,0.11688092263825255,0.0010360697915387474,0.047,0.026859417530377808,25.21607778761671,0.15223007789144904,20.72688479396954,1.1461711648106798
544,East Dallas,0.024,0.052000000000000005,1.72898986643316,1.0226263056688,0.20698012395515505,8.298406385199058,23.75655768720083,0.0226,0.067,0.11699999999999999,0.014678555229663,0.001268227171843,0.0012181616000429998,1.1141587713876924,1.7842399530530733,0.12082862574887206,0.00032964623695826964,0.047,0.026859417530377808,25.21607778761671,0.16603042711118124,21.563439521873747,1.1017053964467218
545,East Dallas,0.024,0.052000000000000005,1.7027171939395702,1.0162264405669799,0.205275766501366,8.293934889124731,23.560936651727285,0.004,0.016,0.263,0.032935240687955,0.002845604795439,0.0027397369648749998,1.713983429895963,2.118473587218606,0.10139403696020184,0.0031359339956034283,0.047,0.026859417530377808,25.21607778761671,0.12926815917620407,17.84635927517316,1.3202097015106002
546,East Dallas,0.024,0.052000000000000005,1.7027171939395702,1.0162264405669799,0.205275766501366,8.293934889124731,23.560936651727285,0.0056,0.02,2.062,0.258434397251378,0.022328731922518996,0.021480371184683995,1.5736626206242277,2.0466092347197478,0.10472786191052924,0.0196854966302488,0.047,0.026859417530377808,25.21607778761671,0.1321705598181233,18.51367778002224,1.2726232427546862
547,East Dallas,0.024,0.052000000000000005,1.7027171939395702,1.0162264405669799,0.205275766501366,8.293934889124731,23.560936651727285,0.008,0.031,7.995,1.00187294202732,0.08656182219116099,0.083285920282031,1.4374433724514968,1.9730941271001567,0.10838196956427593,0.04923534756128277,0.047,0.026859417530377808,25.21607778761671,0.1366158454470361,19.237194296550825,1.224759509548214
548,East Dallas,0.024,0.052000000000000005,1.7027171939395702,1.0162264405669799,0.205275766501366,8.293934889124731,23.560936651727285,0.0113,0.044000000000000004,9.298,1.16521300358178,0.10067440350946599,0.096859598096601,1.3167945597174568,1.9044309033411648,0.11204185163467716,0.040343976335774315,0.047,0.026859417530377808,25.21607778761671,0.14290818280460188,19.960102730634976,1.1804015725613333
549,East Dallas,0.024,0.052000000000000005,1.7027171939395702,1.0162264405669799,0.205275766501366,8.293934889124731,23.560936651727285,0.016,0.063,4.74,0.593931155167444,0.051315651806467,0.049377768872649,1.205533883191283,1.83770411560855,0.1158527144704684,0.014362221224270269,0.047,0.026859417530377808,25.21607778761671,0.15223007789144904,20.72688479396954,1.1367331311930826
550,East Dallas,0.024,0.052000000000000005,1.7027171939395702,1.0162264405669799,0.205275766501366,8.293934889124731,23.560936651727285,0.0226,0.067,1.702,0.213305861910608,0.018429626469077,0.017730160890558996,1.1043566383893004,1.7737596378158125,0.11976560107948114,0.00485013740201354,0.047,0.026859417530377808,25.21607778761671,0.16603042711118124,21.563439521873747,1.092633511821122
551,East Dallas,0.024,0.052000000000000005,1.7027171939395702,1.0162264405669799,0.205275766501366,8.293934889124731,23.560936651727285,0.032,0.098,0.337,0.042292072774529,0.0036540350877190004,0.003510613525334,1.0110513830158565,1.7116177903396597,0.12383987890329333,0.000657444277292287,0.047,0.026859417530377808,25.21607778761671,0.18708523377078826,22.56095777387264,1.0443234231399827
552,East Dallas,0.024,0.052000000000000005,1.44221052365199,0.9493444312827748,0.187670580504721,8.24559906382017,21.540266218590364,0.004,0.016,0.027000000000000003,0.003358380773017,0.000290164098789,0.000282914556231,1.5574439158638134,1.987437981693984,0.092133636308329,0.0003658038180938671,0.047,0.026859417530377808,25.21607778761671,0.12926815917620407,17.84635927517316,1.206983782320014
553,East Dallas,0.024,0.052000000000000005,1.44221052365199,0.9493444312827748,0.187670580504721,8.24559906382017,21.540266218590364,0.0056,0.02,0.355,0.044467197567161,0.003841965869803,0.003719802498594,1.4299266408964744,1.920007897426456,0.09516217633141087,0.0038747888936659608,0.047,0.026859417530377808,25.21607778761671,0.1321705598181233,18.51367778002224,1.1634785089451032
554,East Dallas,0.024,0.052000000000000005,1.44221052365199,0.949344431282774,0.18767058050472,8.24559906382017,21.540266218590244,0.008,0.031,1.143,0.14329364542350698,0.012380570964591005,0.011976716213782,1.3061379382291096,1.851029485640577,0.09848165498614808,0.00805570435964885,0.047,0.026859417530377808,25.21607778761671,0.1366158454470361,19.237194296550825,1.1197197411710065
555,East Dallas,0.024,0.052000000000000005,1.44221052365199,0.949344431282774,0.18767058050472,8.24559906382017,21.540266218590244,0.0113,0.044000000000000004,0.988,0.12385891243868198,0.010701410034701998,0.010352577094678002,1.1965007593479242,1.7866049112559477,0.10180643561316308,0.004905834214024783,0.047,0.026859417530377808,25.21607778761671,0.14290818280460188,19.960102730634976,1.0791660999584949
556,East Dallas,0.024,0.052000000000000005,1.44221052365199,0.949344431282774,0.18767058050472,8.24559906382017,21.540266218590244,0.016,0.063,0.371,0.046531107064536,0.0040202876503760004,0.003887455568953,1.095395231804542,1.7239971272978298,0.10526830708948899,0.001287185437683832,0.047,0.026859417530377808,25.21607778761671,0.15223007789144904,20.72688479396954,1.0392428207473494
557,East Dallas,0.024,0.052000000000000005,1.44221052365199,0.949344431282774,0.18767058050472,8.24559906382017,21.540266218590244,0.0226,0.067,0.055,0.006877619395711999,0.0005942263157899999,0.00057630742936,1.0034537395128598,1.6640004574163954,0.10882285313509926,0.0001788964068057941,0.047,0.026859417530377808,25.21607778761671,0.16603042711118124,21.563439521873747,0.9989253429045959
558,East Dallas,0.024,0.052000000000000005,1.4947498327282,0.9633745010485999,0.191332047094236,8.25599110859958,21.960518369335126,0.004,0.016,0.252,0.031603681233036,0.002730558058534,0.002637212142504,1.5899177726193452,2.0149692228950125,0.09405469072150413,0.00334401864934194,0.047,0.026859417530377808,25.21607778761671,0.12926815917620407,17.84635927517316,1.2305321231476802
559,East Dallas,0.024,0.052000000000000005,1.4947498327282,0.9633745010485999,0.191332047094236,8.25599110859958,21.960518369335126,0.0056,0.02,2.7739999999999996,0.347567962268046,0.030029871939959,0.029030263822637997,1.4597455330692504,1.9466084905992356,0.09714663524964882,0.029421224424281238,0.047,0.026859417530377808,25.21607778761671,0.1321705598181233,18.51367778002224,1.186178058744887
560,East Dallas,0.024,0.052000000000000005,1.4947498327282,0.963374501048601,0.191332047094236,8.25599110859958,21.960518369335126,0.008,0.031,4.878,0.611226823953731,0.052809997589602004,0.051048892187033,1.3333768357742324,1.8766757609485458,0.10053544397100743,0.03338041349424701,0.047,0.026859417530377808,25.21607778761671,0.1366158454470361,19.237194296550825,1.141565554248864
561,East Dallas,0.024,0.052000000000000005,1.4947498327282,0.963374501048601,0.191332047094236,8.25599110859958,21.960518369335126,0.0113,0.044000000000000004,3.775,0.473077455985643,0.040873892197160006,0.039505856499805,1.2214553762483602,1.8113607021110638,0.10392974441917666,0.018202480604992438,0.047,0.026859417530377808,25.21607778761671,0.14290818280460188,19.960102730634976,1.1002207085652866
562,East Dallas,0.024,0.052000000000000005,1.4947498327282,0.963374501048601,0.191332047094236,8.25599110859958,21.960518369335126,0.016,0.063,1.5619999999999998,0.19571562935115602,0.016909830375940002,0.016346529232502,1.118243109487249,1.7478874371649555,0.1074640053492706,0.0052593970690755,0.047,0.026859417530377808,25.21607778761671,0.15223007789144904,20.72688479396954,1.0595185232912816
563,East Dallas,0.024,0.052000000000000005,1.4947498327282,0.963374501048601,0.191332047094236,8.25599110859958,21.960518369335126,0.0226,0.067,0.513,0.06428336118073001,0.005554082406015,0.005368610432954001,1.0243855816648515,1.687061218823325,0.11109287585229906,0.0016243319046978276,0.047,0.026859417530377808,25.21607778761671,0.16603042711118124,21.563439521873747,1.0184144485418751
564,East Dallas,0.024,0.052000000000000005,1.4947498327282,0.963374501048601,0.191332047094236,8.25599110859958,21.960518369335126,0.032,0.098,0.242,0.030268058262941006,0.0026151602339179996,0.0025325608670069997,0.9378314214829918,1.6279503660776058,0.114871441371972,0.0005228889767195927,0.047,0.026859417530377808,25.21607778761671,0.18708523377078826,22.56095777387264,0.9733859080560456
565,East Dallas,0.024,0.052000000000000005,1.5314040593999698,0.9729911096100808,0.193851519509012,8.26303449241172,22.249695854685868,0.004,0.016,1.775,0.22238806657467802,0.019214328952051996,0.01855976761816,1.6122888706607212,2.0338263907532568,0.09537809671369936,0.02307386036277429,0.047,0.026859417530377808,25.21607778761671,0.12926815917620407,17.84635927517316,1.2467358474419137
566,East Dallas,0.024,0.052000000000000005,1.5314040593999698,0.9729911096100808,0.193851519509012,8.26303449241172,22.249695854685868,0.0056,0.02,6.119,0.766811298824244,0.066252496218415,0.06398153129888401,1.4802865253898851,1.9648272255661248,0.09851364630974974,0.06364836785062666,0.047,0.026859417530377808,25.21607778761671,0.1321705598181233,18.51367778002224,1.2017977259329369
567,East Dallas,0.024,0.052000000000000005,1.5314040593999698,0.9729911096100808,0.193851519509012,8.26303449241172,22.249695854685868,0.008,0.031,7.8610000000000015,0.985125881944537,0.085114876200008,0.082196244082453,1.3521415962585348,1.89424183046454,0.101950290453775,0.05275441349535315,0.047,0.026859417530377808,25.21607778761671,0.1366158454470361,19.237194296550825,1.1565977611753486
568,East Dallas,0.024,0.052000000000000005,1.5314040593999698,0.9729911096100808,0.193851519509012,8.26303449241172,22.249695854685868,0.0113,0.044000000000000004,6.287000000000001,0.787868829138722,0.068071866837586,0.065738174093166,1.2386465297859088,1.8283168619374932,0.10539248487467813,0.029725557306989687,0.047,0.026859417530377808,25.21607778761671,0.14290818280460188,19.960102730634976,1.1147084839667083
569,East Dallas,0.024,0.052000000000000005,1.5314040593999698,0.9729911096100808,0.193851519509012,8.26303449241172,22.249695854685868,0.016,0.063,2.371,0.297085299770372,0.02566816990016,0.024791667055018,1.133982965316656,1.7642508180894036,0.10897661735349187,0.0078283345431533,0.047,0.026859417530377808,25.21607778761671,0.15223007789144904,20.72688479396954,1.0734703297602826
570,East Dallas,0.024,0.052000000000000005,1.5314040593999698,0.9729911096100808,0.193851519509012,8.26303449241172,22.249695854685868,0.0226,0.067,0.642,0.08039344007407699,0.0069459932224000005,0.0067128849638640005,1.038805526476635,1.7028564490670701,0.11265669436697293,0.0019919322985466176,0.047,0.026859417530377808,25.21607778761671,0.16603042711118124,21.563439521873747,1.0318249939725983
571,East Dallas,0.024,0.052000000000000005,1.5314040593999698,0.9729911096100808,0.193851519509012,8.26303449241172,22.249695854685868,0.032,0.098,0.11800000000000001,0.014783648556728996,0.0012773072353010001,0.001233832438841,0.9510339527670894,1.6431932972309709,0.11648856974240412,0.00025042882605459687,0.047,0.026859417530377808,25.21607778761671,0.18708523377078826,22.56095777387264,0.9862035148371564
572,East Dallas,0.024,0.052000000000000005,2.16997206647521,1.12245323329515,0.2339946663325889,8.36503169299852,26.857205817655554,0.004,0.016,10.374,1.30005200441571,0.112324493181517,0.10715005428493599,1.97136671150123,2.325574482669729,0.11662004761632967,0.10171017069637013,0.047,0.026859417530377808,25.21607778761671,0.12926815917620407,17.84635927517316,1.504912313124715
573,East Dallas,0.024,0.052000000000000005,2.16997206647521,1.12245323329515,0.2339946663325889,8.36503169299852,26.857205817655554,0.0056,0.02,10.359000000000002,1.29811520591533,0.11215715379108501,0.10699512361072401,1.809995135799688,2.246701878970565,0.120455883082212,0.08124691549491825,0.047,0.026859417530377808,25.21607778761671,0.1321705598181233,18.51367778002224,1.4506683186760794
574,East Dallas,0.024,0.052000000000000005,2.16997206647521,1.12245323329515,0.233994666332588,8.36503169299852,26.857205817655448,0.008,0.031,10.527000000000001,1.3192286995104299,0.113981359637701,0.10873034716189699,1.6533380703487903,2.166016454079117,0.12466024043395678,0.05326991913237007,0.047,0.026859417530377808,25.21607778761671,0.1366158454470361,19.237194296550825,1.3961082579735071
575,East Dallas,0.024,0.052000000000000005,2.16997206647521,1.12245323329515,0.233994666332588,8.36503169299852,26.857205817655448,0.0113,0.044000000000000004,9.869,1.23674655269158,0.10685490215255301,0.10193405491980301,1.5145871130184496,2.090656626489804,0.1288713895059066,0.0351845234037231,0.047,0.026859417530377808,25.21607778761671,0.14290818280460188,19.960102730634976,1.3455444683876667
576,East Dallas,0.024,0.052000000000000005,2.16997206647521,1.12245323329515,0.233994666332588,8.36503169299852,26.857205817655448,0.016,0.063,5.075,0.6359274399767371,0.05494413081399,0.05241821144168599,1.3866307698243685,2.0174209624332486,0.13325626172129634,0.012635448330706444,0.047,0.026859417530377808,25.21607778761671,0.15223007789144904,20.72688479396954,1.2957666376121086
577,East Dallas,0.024,0.052000000000000005,2.16997206647521,1.12245323329515,0.233994666332588,8.36503169299852,26.857205817655448,0.0226,0.067,2.108,0.26412234525524403,0.022820170630052997,0.021772924082576,1.27026909434415,1.9472379517406304,0.1377585250347233,0.004934623047572528,0.047,0.026859417530377808,25.21607778761671,0.16603042711118124,21.563439521873747,1.2454973053075211
578,East Dallas,0.024,0.052000000000000005,2.1963826504071498,1.12803438567484,0.23552827062033801,8.36859453863659,27.033228316990535,0.004,0.016,4.708,0.5899384645058001,0.050970683333300994,0.048606871574671,1.9851781166440328,2.336423829859421,0.11743708825925273,0.04570405607399577,0.047,0.026859417530377808,25.21607778761671,0.12926815917620407,17.84635927517316,1.5147755292922758
579,East Dallas,0.024,0.052000000000000005,2.1963826504071498,1.12803438567484,0.23552827062033801,8.36859453863659,27.033228316990535,0.0056,0.02,4.277,0.535967197224674,0.046307565840212006,0.04415709212507799,1.8226761088931491,2.2571833810270663,0.1212998067934433,0.03321821011457465,0.047,0.026859417530377808,25.21607778761671,0.1321705598181233,18.51367778002224,1.4601760189518682
580,East Dallas,0.024,0.052000000000000005,2.1963826504071498,1.12803438567484,0.23552827062033801,8.36859453863659,27.033228316990535,0.008,0.031,3.94,0.49367575105837397,0.042653584891443996,0.040677798216696,1.6649224921451755,2.17612240781769,0.1255336956772157,0.019740043928596303,0.047,0.026859417530377808,25.21607778761671,0.1366158454470361,19.237194296550825,1.4052583708549184
581,East Dallas,0.024,0.052000000000000005,2.1963826504071498,1.12803438567484,0.23552827062033801,8.36859453863659,27.033228316990535,0.0113,0.044000000000000004,3.543,0.4440331222498309,0.038364461762385,0.036579045452222,1.5252002270585776,2.100411779812372,0.1297744255489178,0.012509233629072088,0.047,0.026859417530377808,25.21607778761671,0.14290818280460188,19.960102730634976,1.3543631854910072
582,East Dallas,0.024,0.052000000000000005,2.1963826504071498,1.12803438567484,0.23552827062033801,8.36859453863659,27.033228316990535,0.016,0.063,1.578,0.19768413541241397,0.017079909299633003,0.016291767915215,1.3963480386391625,2.026835146586228,0.13419009857576372,0.0038895493062577453,0.047,0.026859417530377808,25.21607778761671,0.15223007789144904,20.72688479396954,1.304259110122319
583,East Dallas,0.024,0.052000000000000005,2.1963826504071498,1.12803438567484,0.23552827062033801,8.36859453863659,27.033228316990535,0.0226,0.067,0.8320000000000001,0.10423413203154196,0.009005829007525,0.00858982947114,1.2791716986358883,1.9563254239507832,0.13872399734421914,0.0019284268280257762,0.047,0.026859417530377808,25.21607778761671,0.16603042711118124,21.563439521873747,1.2536603119167649
584,East Dallas,0.024,0.052000000000000005,2.1963826504071498,1.12803438567484,0.23552827062033801,8.36859453863659,27.033228316990535,0.045,0.14,0.264,0.033136860007161,0.0028630247046190003,0.002725618966804,1.0740496380795932,1.8229651988437807,0.1482291204320906,0.0002933940690920415,0.047,0.026859417530377808,25.21607778761671,0.21874323074883167,23.85440812992867,1.1332592353475162
585,East Dallas,0.024,0.052000000000000005,2.21536012771833,1.13202034937939,0.236625018932341,8.37112921154528,27.159109797997303,0.004,0.016,3.6660000000000004,0.45934667088868997,0.039687552364782996,0.037837475924175,1.995058380158332,2.3441696929032325,0.11802157454218384,0.03533964445939223,0.047,0.026859417530377808,25.21607778761671,0.12926815917620407,17.84635927517316,1.5218291517743627
586,East Dallas,0.024,0.052000000000000005,2.21536012771833,1.13202034937939,0.236625018932341,8.37112921154528,27.159109797997303,0.0056,0.02,3.359,0.420950136766647,0.036370091816638,0.034668871148201004,1.8317484545230327,2.264667247574568,0.12190357493782115,0.025908498502335703,0.047,0.026859417530377808,25.21607778761671,0.1321705598181233,18.51367778002224,1.4669753962826435
587,East Dallas,0.024,0.052000000000000005,2.21536012771833,1.13202034937939,0.23662501893234197,8.37112921154528,27.15910979799741,0.008,0.031,3.1460000000000004,0.3941839179040779,0.034057490506912,0.03247045806259,1.6732103363128894,2.1833381324384766,0.12615859185855655,0.01565232270870147,0.047,0.026859417530377808,25.21607778761671,0.1366158454470361,19.237194296550825,1.4118020216111749
588,East Dallas,0.024,0.052000000000000005,2.21536012771833,1.13202034937939,0.23662501893234197,8.37112921154528,27.15910979799741,0.0113,0.044000000000000004,2.696,0.337880339289082,0.029192861314577007,0.02782592337468,1.5327931726908337,2.1073770331641413,0.13042048508927762,0.009452611971056249,0.047,0.026859417530377808,25.21607778761671,0.14290818280460188,19.960102730634976,1.3606698404569495
589,East Dallas,0.024,0.052000000000000005,2.21536012771833,1.13202034937939,0.23662501893234197,8.37112921154528,27.15910979799741,0.016,0.063,1.729,0.216723604486125,0.018724919427601003,0.017845334389770002,1.4033000755942258,2.0335569504206026,0.13485819456507844,0.004234549862040834,0.047,0.026859417530377808,25.21607778761671,0.15223007789144904,20.72688479396954,1.3103324531383185
590,East Dallas,0.024,0.052000000000000005,2.21536012771833,1.13202034937939,0.23662501893234197,8.37112921154528,27.15910979799741,0.0226,0.067,0.4920000000000001,0.06165223048661099,0.005326752714043,0.005078024592115,1.2855408978592937,1.9628139503199595,0.1394147261784286,0.0011327017618357619,0.047,0.026859417530377808,25.21607778761671,0.16603042711118124,21.563439521873747,1.2594980392829944
591,East Dallas,0.024,0.052000000000000005,2.21536012771833,1.13202034937939,0.23662501893234197,8.37112921154528,27.15910979799741,0.032,0.098,0.20600000000000002,0.025791652069241,0.0022283987387820003,0.002126164768243,1.1769425052125446,1.8940646785341808,0.14415925814462224,0.0003239624473811695,0.047,0.026859417530377808,25.21607778761671,0.18708523377078826,22.56095777387264,1.2038101427347108
592,East Dallas,0.024,0.052000000000000005,2.2440028539951298,1.1379984028932901,0.238272191639829,8.374915401516251,27.348167339844647,0.004,0.016,3.658,0.458362675863219,0.039602535194582,0.037737837918073995,2.009903408721164,2.3557838064521155,0.11889976119703753,0.03489890512587473,0.047,0.026859417530377808,25.21607778761671,0.12926815917620407,17.84635927517316,1.5324227713990868
593,East Dallas,0.024,0.052000000000000005,2.2440028539951298,1.1379984028932901,0.238272191639829,8.374915401516251,27.348167339844647,0.0056,0.02,6.403,0.8023429041674129,0.069322426920065,0.06605669113981,1.8453795742885468,2.275888507994183,0.1228107312811054,0.04887115005727639,0.047,0.026859417530377808,25.21607778761671,0.1321705598181233,18.51367778002224,1.4771871728995711
594,East Dallas,0.024,0.052000000000000005,2.2440028539951298,1.1379984028932901,0.238272191639829,8.374915401516251,27.348167339844647,0.008,0.031,9.75,1.2218310353140902,0.10556620145113699,0.10058609067829903,1.6856627556341708,2.194157346010935,0.12709749335391007,0.04801445428279597,0.047,0.026859417530377808,25.21607778761671,0.1366158454470361,19.237194296550825,1.4216297303161358
595,East Dallas,0.024,0.052000000000000005,2.2440028539951298,1.1379984028932901,0.238272191639829,8.374915401516251,27.348167339844647,0.0113,0.044000000000000004,11.395999999999999,1.42810060489146,0.12338789226262199,0.11756708608922099,1.5442015189652758,2.1178206957433834,0.1313911849082018,0.03953927168457009,0.047,0.026859417530377808,25.21607778761671,0.14290818280460188,19.960102730634976,1.3701416124412225
596,East Dallas,0.024,0.052000000000000005,2.2440028539951298,1.1379984028932901,0.238272191639829,8.374915401516251,27.348167339844647,0.016,0.063,7.553,0.946474974810455,0.081775437823623,0.077920691578789,1.4137454703397543,2.0436355932895203,0.1358620048700875,0.018301687046838103,0.047,0.026859417530377808,25.21607778761671,0.15223007789144904,20.72688479396954,1.319453821048958
597,East Dallas,0.024,0.052000000000000005,2.2440028539951298,1.1379984028932901,0.238272191639829,8.374915401516251,27.348167339844647,0.0226,0.067,4.316,0.5407916911874671,0.046724402118597005,0.044526109473594,1.2951105811499095,1.9725428150629492,0.14045254207195415,0.009832812243108866,0.047,0.026859417530377808,25.21607778761671,0.16603042711118124,21.563439521873747,1.26826554326377
598,East Dallas,0.024,0.052000000000000005,2.2440028539951298,1.1379984028932901,0.238272191639829,8.374915401516251,27.348167339844647,0.032,0.098,1.1179999999999999,0.140124015395632,0.012106714930183001,0.011533871731111998,1.1857044983021303,1.903453558392555,0.14523248170318082,0.0017418431180298904,0.047,0.026859417530377808,25.21607778761671,0.18708523377078826,22.56095777387264,1.2121899971603145
